txn_id,date,month,supplier_id,category_id,amount_eur,on_contract_flag,po_flag
TX0002749,2025-11-03,2025-11,SUP076,CAT06,450841.37,1,1
TX0002750,2025-11-11,2025-11,SUP069,CAT06,102000.79,0,0
TX0002751,2025-11-21,2025-11,SUP067,CAT06,218861.47,1,1
TX0002752,2025-11-12,2025-11,SUP069,CAT06,281301.27,1,1
TX0002753,2025-12-19,2025-12,SUP022,CAT01,639573.53,1,1
TX0002754,2025-12-26,2025-12,SUP066,CAT01,285217.14,1,1
TX0002755,2025-12-13,2025-12,SUP075,CAT01,1100387.24,1,1
TX0002756,2025-12-27,2025-12,SUP017,CAT01,1694204.3,1,1
TX0002757,2025-12-13,2025-12,SUP022,CAT01,2297407.29,1,1
TX0002758,2025-12-25,2025-12,SUP057,CAT01,1248509.99,1,1
TX0002759,2025-12-08,2025-12,SUP015,CAT01,837290.88,1,1
TX0002760,2025-12-21,2025-12,SUP066,CAT01,425319.2,1,1
TX0002761,2025-12-11,2025-12,SUP029,CAT01,1969776.96,1,1
TX0002762,2025-12-27,2025-12,SUP010,CAT01,1034282.65,1,1
TX0002763,2025-12-06,2025-12,SUP066,CAT01,149321.64,1,1
TX0002764,2025-12-08,2025-12,SUP022,CAT01,2992612.95,1,1
TX0002765,2025-12-18,2025-12,SUP015,CAT01,302383.04,1,1
TX0002766,2025-12-09,2025-12,SUP015,CAT01,1716402.08,1,1
TX0002767,2025-12-27,2025-12,SUP066,CAT01,971953.64,1,1
TX0002768,2025-12-11,2025-12,SUP072,CAT01,162557.01,1,1
TX0002769,2025-12-24,2025-12,SUP022,CAT01,763680.42,1,1
TX0002770,2025-12-07,2025-12,SUP006,CAT01,641047.91,1,1
TX0002771,2025-12-26,2025-12,SUP009,CAT01,207005.44,1,1
TX0002772,2025-12-06,2025-12,SUP021,CAT02,276167.29,1,1
TX0002773,2025-12-17,2025-12,SUP055,CAT02,165500.02,1,1
TX0002774,2025-12-24,2025-12,SUP035,CAT02,114023.24,1,1
TX0002775,2025-12-12,2025-12,SUP013,CAT02,441131.17,1,1
TX0002776,2025-12-24,2025-12,SUP035,CAT02,404395.47,1,1
TX0002777,2025-12-26,2025-12,SUP025,CAT02,627488.53,1,1
TX0002778,2025-12-22,2025-12,SUP061,CAT02,211391.01,1,1
TX0002779,2025-12-11,2025-12,SUP061,CAT02,336744.92,1,1
TX0002780,2025-12-11,2025-12,SUP052,CAT02,511606.25,1,1
TX0002781,2025-12-21,2025-12,SUP035,CAT02,929358.63,1,1
TX0002782,2025-12-22,2025-12,SUP059,CAT02,596394.94,1,1
TX0002783,2025-12-21,2025-12,SUP035,CAT02,676316.57,0,1
TX0002784,2025-12-23,2025-12,SUP055,CAT02,258208.71,1,1
TX0002785,2025-12-07,2025-12,SUP021,CAT02,447419.19,1,1
TX0002786,2025-12-24,2025-12,SUP055,CAT02,839563.74,1,1
TX0002787,2025-12-17,2025-12,SUP035,CAT02,323835.81,1,1
TX0002788,2025-12-18,2025-12,SUP021,CAT02,449369.15,0,0
TX0002789,2025-12-13,2025-12,SUP063,CAT02,69915.47,1,0
TX0002790,2025-12-19,2025-12,SUP035,CAT02,547524.3,1,1
TX0002791,2025-12-01,2025-12,SUP055,CAT02,398025.78,1,1
TX0002792,2025-12-17,2025-12,SUP007,CAT02,521918.76,1,1
TX0002793,2025-12-13,2025-12,SUP035,CAT02,263265.9,1,1
TX0002794,2025-12-15,2025-12,SUP035,CAT02,52643.03,1,1
TX0002795,2025-12-08,2025-12,SUP011,CAT02,566062.89,1,1
TX0002796,2025-12-22,2025-12,SUP035,CAT02,184260.19,1,1
TX0002797,2025-12-15,2025-12,SUP035,CAT02,78669.07,1,1
TX0002798,2025-12-02,2025-12,SUP053,CAT03,336409.98,1,1
TX0002799,2025-12-05,2025-12,SUP060,CAT03,59341.45,1,1
TX0002800,2025-12-21,2025-12,SUP051,CAT03,617148.26,1,1
TX0002801,2025-12-19,2025-12,SUP064,CAT03,326333.37,1,1
TX0002802,2025-12-10,2025-12,SUP008,CAT03,74208.11,1,1
TX0002803,2025-12-11,2025-12,SUP064,CAT03,762038.54,1,1
TX0002804,2025-12-12,2025-12,SUP053,CAT03,272316.94,1,1
TX0002805,2025-12-27,2025-12,SUP014,CAT03,92386.9,0,1
TX0002806,2025-12-27,2025-12,SUP073,CAT03,976598.48,0,1
TX0002807,2025-12-02,2025-12,SUP064,CAT03,238171.58,0,0
TX0002808,2025-12-07,2025-12,SUP064,CAT03,149147.91,0,0
TX0002809,2025-12-06,2025-12,SUP064,CAT03,348861.69,1,1
TX0002810,2025-12-07,2025-12,SUP036,CAT03,103325.97,1,1
TX0002811,2025-12-03,2025-12,SUP014,CAT03,193349.96,1,1
TX0002812,2025-12-22,2025-12,SUP014,CAT03,702378.0,0,1
TX0002813,2025-12-09,2025-12,SUP064,CAT03,242847.32,0,0
TX0002814,2025-12-05,2025-12,SUP060,CAT03,405183.47,1,1
TX0002815,2025-12-26,2025-12,SUP073,CAT03,723941.12,1,1
TX0002816,2025-12-03,2025-12,SUP064,CAT03,236810.94,1,1
TX0002817,2025-12-02,2025-12,SUP071,CAT04,305063.06,0,1
TX0002818,2025-12-22,2025-12,SUP018,CAT04,219755.65,1,1
TX0002819,2025-12-08,2025-12,SUP018,CAT04,378135.92,1,1
TX0002820,2025-12-09,2025-12,SUP049,CAT04,210490.57,1,1
TX0002821,2025-12-14,2025-12,SUP071,CAT04,136642.6,0,1
TX0002822,2025-12-01,2025-12,SUP018,CAT04,465875.96,1,1
TX0002823,2025-12-26,2025-12,SUP071,CAT04,473624.13,1,1
TX0002824,2025-12-22,2025-12,SUP037,CAT04,202465.61,1,1
TX0002825,2025-12-17,2025-12,SUP012,CAT04,326757.64,1,1
TX0002826,2025-12-12,2025-12,SUP037,CAT04,31752.47,1,1
TX0002827,2025-12-04,2025-12,SUP018,CAT04,303503.22,1,1
TX0002828,2025-12-08,2025-12,SUP049,CAT04,677897.76,1,1
TX0002829,2025-12-04,2025-12,SUP018,CAT04,203864.74,1,1
TX0002830,2025-12-20,2025-12,SUP037,CAT04,689082.12,1,1
TX0002831,2025-12-08,2025-12,SUP018,CAT04,474796.59,1,1
TX0002832,2025-12-15,2025-12,SUP071,CAT04,157184.12,1,0
TX0002833,2025-12-01,2025-12,SUP071,CAT04,240834.78,1,1
TX0002834,2025-12-24,2025-12,SUP037,CAT04,190711.87,0,1
TX0002835,2025-12-16,2025-12,SUP037,CAT04,28894.52,1,1
TX0002836,2025-12-16,2025-12,SUP031,CAT05,261629.78,1,1
TX0002837,2025-12-05,2025-12,SUP078,CAT05,261608.33,1,1
TX0002838,2025-12-22,2025-12,SUP028,CAT05,147609.42,1,1
TX0002839,2025-12-11,2025-12,SUP077,CAT05,300612.92,1,1
TX0002840,2025-12-25,2025-12,SUP048,CAT05,487095.59,1,1
TX0002841,2025-12-01,2025-12,SUP078,CAT05,452941.32,1,1
TX0002842,2025-12-16,2025-12,SUP070,CAT05,168117.41,0,1
TX0002843,2025-12-15,2025-12,SUP077,CAT05,529851.12,0,1
TX0002844,2025-12-09,2025-12,SUP078,CAT05,968946.87,0,1
TX0002845,2025-12-04,2025-12,SUP078,CAT05,400454.62,1,1
TX0002846,2025-12-17,2025-12,SUP077,CAT05,197258.47,1,1
TX0002847,2025-12-05,2025-12,SUP078,CAT05,104280.94,0,0
TX0002848,2025-12-01,2025-12,SUP077,CAT05,515819.28,1,1
TX0002849,2025-12-25,2025-12,SUP056,CAT05,454428.65,0,1
TX0002850,2025-12-09,2025-12,SUP003,CAT05,735454.35,1,1
TX0002851,2025-12-06,2025-12,SUP078,CAT05,169988.09,0,0
TX0002852,2025-12-22,2025-12,SUP078,CAT05,716340.99,1,1
TX0002853,2025-12-20,2025-12,SUP031,CAT05,1131828.51,1,1
TX0002854,2025-12-14,2025-12,SUP050,CAT06,400317.23,1,1
TX0002855,2025-12-09,2025-12,SUP069,CAT06,226341.7,0,1
TX0002856,2025-12-11,2025-12,SUP069,CAT06,65087.34,1,1
TX0002857,2025-12-01,2025-12,SUP020,CAT06,614873.09,1,1
TX0002858,2025-12-15,2025-12,SUP067,CAT06,163255.63,1,1
TX0002859,2025-12-12,2025-12,SUP067,CAT06,186003.38,0,1
TX0002860,2025-12-26,2025-12,SUP069,CAT06,199537.36,0,0
TX0002861,2025-12-20,2025-12,SUP020,CAT06,364353.32,1,1
TX0002862,2025-12-06,2025-12,SUP069,CAT06,173624.92,0,1
TX0002863,2025-12-04,2025-12,SUP069,CAT06,205754.14,0,0
TX0002864,2025-12-06,2025-12,SUP067,CAT06,495421.1,1,0
TX0002865,2025-12-26,2025-12,SUP050,CAT06,454047.98,1,1
TX0002866,2025-12-27,2025-12,SUP020,CAT06,196038.19,1,1
TX0002867,2025-12-27,2025-12,SUP020,CAT06,201390.8,1,1
TX0002868,2025-12-14,2025-12,SUP069,CAT06,12183.38,1,1
TX0002869,2025-12-15,2025-12,SUP069,CAT06,259757.47,1,1
TX0002870,2025-12-06,2025-12,SUP020,CAT06,410889.98,0,1
TX0002871,2025-12-08,2025-12,SUP069,CAT06,166280.91,0,0
TX0002872,2025-12-18,2025-12,SUP038,CAT06,554290.36,1,1
TX0002873,2025-12-24,2025-12,SUP067,CAT06,43189.29,0,1
TX0002874,2025-12-07,2025-12,SUP069,CAT06,105745.78,0,1
TX0002875,2025-12-13,2025-12,SUP067,CAT06,524986.04,1,1
TX0002876,2025-12-13,2025-12,SUP067,CAT06,399638.91,1,1
TX0002877,2025-12-11,2025-12,SUP069,CAT06,40260.15,1,1
TX0002878,2025-12-15,2025-12,SUP038,CAT06,49622.03,1,1
TX0002879,2025-12-22,2025-12,SUP076,CAT06,347909.53,0,0
TX0002880,2026-01-09,2026-01,SUP004,CAT01,1033171.03,1,1
TX0002881,2026-01-24,2026-01,SUP017,CAT01,1343332.48,1,1
TX0002882,2026-01-23,2026-01,SUP046,CAT01,742917.09,1,1
TX0002883,2026-01-22,2026-01,SUP022,CAT01,740926.25,1,1
TX0002884,2026-01-08,2026-01,SUP010,CAT01,268564.46,1,1
TX0002885,2026-01-10,2026-01,SUP065,CAT01,1453816.73,1,1
TX0002886,2026-01-16,2026-01,SUP005,CAT01,158038.92,1,1
TX0002887,2026-01-08,2026-01,SUP027,CAT01,242722.64,1,1
TX0002888,2026-01-16,2026-01,SUP029,CAT01,794140.34,1,1
TX0002889,2026-01-03,2026-01,SUP046,CAT01,1719541.25,1,1
TX0002890,2026-01-22,2026-01,SUP017,CAT01,825565.73,1,1
TX0002891,2026-01-17,2026-01,SUP004,CAT01,308519.29,1,1
TX0002892,2026-01-10,2026-01,SUP066,CAT01,422256.15,1,1
TX0002893,2026-01-06,2026-01,SUP072,CAT01,136757.7,0,1
TX0002894,2026-01-21,2026-01,SUP022,CAT01,773121.98,1,1
TX0002895,2026-01-13,2026-01,SUP004,CAT01,858013.06,1,1
TX0002896,2026-01-15,2026-01,SUP029,CAT01,266109.69,1,1
TX0002897,2026-01-17,2026-01,SUP017,CAT01,519684.62,1,1
TX0002898,2026-01-18,2026-01,SUP015,CAT01,233772.84,1,1
TX0002899,2026-01-26,2026-01,SUP015,CAT01,1249321.63,1,1
TX0002900,2026-01-19,2026-01,SUP015,CAT01,1670141.56,1,1
TX0002901,2026-01-21,2026-01,SUP017,CAT01,621361.12,1,1
TX0002902,2026-01-12,2026-01,SUP017,CAT01,1713584.36,1,1
TX0002903,2026-01-14,2026-01,SUP066,CAT01,131825.73,1,1
TX0002904,2026-01-02,2026-01,SUP022,CAT01,1284260.04,0,1
TX0002905,2026-01-02,2026-01,SUP035,CAT02,811326.99,1,1
TX0002906,2026-01-14,2026-01,SUP021,CAT02,100005.86,1,1
TX0002907,2026-01-14,2026-01,SUP021,CAT02,755164.62,1,1
TX0002908,2026-01-16,2026-01,SUP035,CAT02,297498.38,0,0
TX0002909,2026-01-23,2026-01,SUP035,CAT02,737584.39,1,1
TX0002910,2026-01-01,2026-01,SUP021,CAT02,225596.02,1,1
TX0002911,2026-01-24,2026-01,SUP025,CAT02,926114.98,1,0
TX0002912,2026-01-11,2026-01,SUP021,CAT02,1250223.63,1,1
TX0002913,2026-01-23,2026-01,SUP025,CAT02,293434.33,0,0
TX0002914,2026-01-02,2026-01,SUP025,CAT02,293416.65,1,1
TX0002915,2026-01-03,2026-01,SUP021,CAT02,69055.27,0,1
TX0002916,2026-01-03,2026-01,SUP016,CAT02,845478.22,1,1
TX0002917,2026-01-23,2026-01,SUP055,CAT02,276162.44,1,1
TX0002918,2026-01-26,2026-01,SUP055,CAT02,283663.44,1,1
TX0002919,2026-01-09,2026-01,SUP002,CAT02,802349.83,1,1
TX0002920,2026-01-05,2026-01,SUP035,CAT02,177130.87,1,1
TX0002921,2026-01-14,2026-01,SUP021,CAT02,446371.32,1,1
TX0002922,2026-01-04,2026-01,SUP042,CAT02,1104085.17,1,1
TX0002923,2026-01-10,2026-01,SUP055,CAT02,310845.2,1,1
TX0002924,2026-01-07,2026-01,SUP035,CAT02,115681.75,1,1
TX0002925,2026-01-15,2026-01,SUP035,CAT02,208410.63,0,0
TX0002926,2026-01-13,2026-01,SUP053,CAT03,324026.42,1,1
TX0002927,2026-01-08,2026-01,SUP014,CAT03,25761.37,1,1
TX0002928,2026-01-10,2026-01,SUP014,CAT03,538548.0,1,1
TX0002929,2026-01-01,2026-01,SUP036,CAT03,818625.26,0,0
TX0002930,2026-01-03,2026-01,SUP039,CAT03,317526.66,1,1
TX0002931,2026-01-10,2026-01,SUP047,CAT03,108213.07,1,1
TX0002932,2026-01-25,2026-01,SUP053,CAT03,181793.44,1,1
TX0002933,2026-01-27,2026-01,SUP051,CAT03,112741.49,1,1
TX0002934,2026-01-14,2026-01,SUP040,CAT03,755170.46,1,1
TX0002935,2026-01-15,2026-01,SUP036,CAT03,195640.77,1,1
TX0002936,2026-01-24,2026-01,SUP014,CAT03,328391.57,0,0
TX0002937,2026-01-13,2026-01,SUP053,CAT03,234176.59,0,1
TX0002938,2026-01-23,2026-01,SUP019,CAT03,404715.3,1,1
TX0002939,2026-01-14,2026-01,SUP064,CAT03,135908.77,1,1
TX0002940,2026-01-05,2026-01,SUP051,CAT03,318969.81,1,1
TX0002941,2026-01-02,2026-01,SUP053,CAT03,197180.04,1,1
TX0002942,2026-01-09,2026-01,SUP047,CAT03,588006.12,1,1
TX0002943,2026-01-06,2026-01,SUP064,CAT03,29303.6,0,0
TX0002944,2026-01-11,2026-01,SUP039,CAT03,214999.11,1,1
TX0002945,2026-01-03,2026-01,SUP039,CAT03,550040.24,1,1
TX0002946,2026-01-05,2026-01,SUP064,CAT03,506661.89,0,0
TX0002947,2026-01-06,2026-01,SUP018,CAT04,74419.84,1,1
TX0002948,2026-01-26,2026-01,SUP049,CAT04,233242.61,1,1
TX0002949,2026-01-16,2026-01,SUP024,CAT04,539485.46,1,1
TX0002950,2026-01-23,2026-01,SUP018,CAT04,292931.46,1,1
TX0002951,2026-01-04,2026-01,SUP024,CAT04,249832.18,1,0
TX0002952,2026-01-05,2026-01,SUP018,CAT04,457174.24,1,1
TX0002953,2026-01-14,2026-01,SUP071,CAT04,339231.34,1,1
TX0002954,2026-01-24,2026-01,SUP018,CAT04,55391.02,1,1
TX0002955,2026-01-01,2026-01,SUP071,CAT04,278634.53,1,1
TX0002956,2026-01-17,2026-01,SUP037,CAT04,197510.0,1,1
TX0002957,2026-01-25,2026-01,SUP018,CAT04,242675.98,1,1
TX0002958,2026-01-06,2026-01,SUP037,CAT04,192892.52,1,1
TX0002959,2026-01-06,2026-01,SUP018,CAT04,281458.31,1,1
TX0002960,2026-01-07,2026-01,SUP071,CAT04,386076.92,1,1
TX0002961,2026-01-02,2026-01,SUP018,CAT04,90442.05,1,1
TX0002962,2026-01-05,2026-01,SUP071,CAT04,161334.2,1,1
TX0002963,2026-01-16,2026-01,SUP018,CAT04,446759.42,1,1
TX0002964,2026-01-01,2026-01,SUP024,CAT04,486913.82,1,1
TX0002965,2026-01-02,2026-01,SUP018,CAT04,732260.74,1,1
TX0002966,2026-01-03,2026-01,SUP078,CAT05,229276.59,1,1
TX0002967,2026-01-17,2026-01,SUP048,CAT05,445432.89,1,1
TX0002968,2026-01-19,2026-01,SUP048,CAT05,80904.09,0,0
TX0002969,2026-01-14,2026-01,SUP078,CAT05,26995.98,0,1
TX0002970,2026-01-02,2026-01,SUP078,CAT05,753009.13,1,1
TX0002971,2026-01-18,2026-01,SUP048,CAT05,58560.29,1,1
TX0002972,2026-01-01,2026-01,SUP078,CAT05,725165.33,1,1
TX0002973,2026-01-27,2026-01,SUP056,CAT05,37992.23,1,1
TX0002974,2026-01-17,2026-01,SUP070,CAT05,311880.79,1,1
TX0002975,2026-01-11,2026-01,SUP070,CAT05,321146.65,1,1
TX0002976,2026-01-16,2026-01,SUP078,CAT05,192917.04,1,1
TX0002977,2026-01-06,2026-01,SUP048,CAT05,442985.8,1,1
TX0002978,2026-01-04,2026-01,SUP078,CAT05,548723.44,1,1
TX0002979,2026-01-07,2026-01,SUP001,CAT05,247972.03,0,0
TX0002980,2026-01-07,2026-01,SUP077,CAT05,470523.36,0,1
TX0002981,2026-01-12,2026-01,SUP077,CAT05,873936.94,0,1
TX0002982,2026-01-21,2026-01,SUP078,CAT05,340202.63,1,1
TX0002983,2026-01-21,2026-01,SUP078,CAT05,199659.51,1,1
TX0002984,2026-01-11,2026-01,SUP078,CAT05,201721.21,0,1
TX0002985,2026-01-25,2026-01,SUP078,CAT05,164598.46,1,1
TX0002986,2026-01-08,2026-01,SUP048,CAT05,267289.01,0,0
TX0002987,2026-01-09,2026-01,SUP078,CAT05,204320.15,1,1
TX0002988,2026-01-13,2026-01,SUP056,CAT05,586081.4,1,1
TX0002989,2026-01-24,2026-01,SUP056,CAT05,302838.38,0,0
TX0002990,2026-01-17,2026-01,SUP069,CAT06,382150.63,1,1
TX0002991,2026-01-16,2026-01,SUP069,CAT06,410340.21,0,1
TX0002992,2026-01-26,2026-01,SUP069,CAT06,58688.91,1,0
TX0002993,2026-01-01,2026-01,SUP067,CAT06,182190.16,1,1
TX0002994,2026-01-06,2026-01,SUP038,CAT06,107945.56,1,1
TX0002995,2026-01-06,2026-01,SUP067,CAT06,243785.58,0,0
TX0002996,2026-01-21,2026-01,SUP069,CAT06,708369.6,1,1
TX0002997,2026-01-17,2026-01,SUP050,CAT06,352018.0,1,1
TX0002998,2026-01-20,2026-01,SUP069,CAT06,259390.73,1,1
TX0002999,2026-01-25,2026-01,SUP050,CAT06,312019.39,0,1
TX0003000,2026-01-20,2026-01,SUP069,CAT06,470701.88,0,1
TX0003001,2026-01-05,2026-01,SUP067,CAT06,330699.58,1,1
TX0003002,2026-01-22,2026-01,SUP020,CAT06,68598.9,1,1
TX0003003,2026-01-21,2026-01,SUP067,CAT06,552365.4,1,0
TX0003004,2026-01-25,2026-01,SUP069,CAT06,195860.06,0,0
TX0003005,2026-01-21,2026-01,SUP069,CAT06,236866.57,0,0
TX0003006,2026-01-05,2026-01,SUP067,CAT06,410015.0,1,1
TX0003007,2026-01-24,2026-01,SUP020,CAT06,685960.8,1,1
TX0003008,2026-01-21,2026-01,SUP069,CAT06,128784.64,0,1
TX0003009,2026-01-14,2026-01,SUP067,CAT06,394938.85,1,1
TX0003010,2026-01-04,2026-01,SUP050,CAT06,122491.29,1,1
TX0003011,2026-01-02,2026-01,SUP069,CAT06,222975.25,0,1
TX0003012,2026-01-11,2026-01,SUP020,CAT06,49242.99,1,1
TX0003013,2026-02-11,2026-02,SUP066,CAT01,1117646.15,1,1
TX0003014,2026-02-05,2026-02,SUP066,CAT01,1467956.16,1,1
TX0003015,2026-02-11,2026-02,SUP054,CAT01,1530023.07,1,1
TX0003016,2026-02-01,2026-02,SUP010,CAT01,1587371.03,1,1
TX0003017,2026-02-23,2026-02,SUP005,CAT01,912829.3,1,1
TX0003018,2026-02-02,2026-02,SUP022,CAT01,1448054.94,1,1
TX0003019,2026-02-18,2026-02,SUP022,CAT01,918872.92,1,1
TX0003020,2026-02-07,2026-02,SUP017,CAT01,1849499.47,1,1
TX0003021,2026-02-23,2026-02,SUP065,CAT01,295455.98,1,1
TX0003022,2026-02-12,2026-02,SUP057,CAT01,640849.67,1,1
TX0003023,2026-02-09,2026-02,SUP080,CAT01,554613.43,1,1
TX0003024,2026-02-25,2026-02,SUP022,CAT01,855209.36,1,1
TX0003025,2026-02-03,2026-02,SUP066,CAT01,752747.51,1,1
TX0003026,2026-02-20,2026-02,SUP065,CAT01,274206.1,1,1
TX0003027,2026-02-01,2026-02,SUP080,CAT01,971287.22,1,1
TX0003028,2026-02-07,2026-02,SUP065,CAT01,1366790.67,1,1
TX0003029,2026-02-01,2026-02,SUP017,CAT01,747305.37,1,1
TX0003030,2026-02-13,2026-02,SUP004,CAT01,348151.09,1,1
TX0003031,2026-02-25,2026-02,SUP080,CAT01,520378.59,1,1
TX0003032,2026-02-14,2026-02,SUP054,CAT01,774733.31,1,1
TX0003033,2026-02-07,2026-02,SUP066,CAT01,312700.76,1,1
TX0003034,2026-02-03,2026-02,SUP066,CAT01,337317.92,1,1
TX0003035,2026-02-03,2026-02,SUP025,CAT02,735002.54,1,1
TX0003036,2026-02-06,2026-02,SUP021,CAT02,44207.49,0,1
TX0003037,2026-02-10,2026-02,SUP021,CAT02,235920.41,1,1
TX0003038,2026-02-21,2026-02,SUP025,CAT02,133531.86,0,0
TX0003039,2026-02-22,2026-02,SUP035,CAT02,1466687.44,1,1
TX0003040,2026-02-07,2026-02,SUP021,CAT02,41251.44,1,1
TX0003041,2026-02-19,2026-02,SUP021,CAT02,408007.92,1,1
TX0003042,2026-02-02,2026-02,SUP021,CAT02,618994.83,0,1
TX0003043,2026-02-24,2026-02,SUP025,CAT02,269766.53,0,1
TX0003044,2026-02-01,2026-02,SUP061,CAT02,52865.0,0,0
TX0003045,2026-02-11,2026-02,SUP025,CAT02,421169.82,0,1
TX0003046,2026-02-10,2026-02,SUP035,CAT02,266048.85,1,1
TX0003047,2026-02-02,2026-02,SUP034,CAT02,668223.76,1,1
TX0003048,2026-02-09,2026-02,SUP032,CAT02,845440.34,1,1
TX0003049,2026-02-12,2026-02,SUP052,CAT02,175835.67,1,0
TX0003050,2026-02-08,2026-02,SUP011,CAT02,289734.55,1,1
TX0003051,2026-02-11,2026-02,SUP055,CAT02,302017.54,1,1
TX0003052,2026-02-14,2026-02,SUP035,CAT02,837012.59,1,1
TX0003053,2026-02-12,2026-02,SUP025,CAT02,526488.93,1,1
TX0003054,2026-02-20,2026-02,SUP055,CAT02,182446.31,1,1
TX0003055,2026-02-05,2026-02,SUP025,CAT02,1023085.8,0,1
TX0003056,2026-02-09,2026-02,SUP063,CAT02,269089.05,1,1
TX0003057,2026-02-25,2026-02,SUP061,CAT02,332130.03,1,1
TX0003058,2026-02-09,2026-02,SUP021,CAT02,223041.28,1,1
TX0003059,2026-02-07,2026-02,SUP008,CAT03,9533.27,1,1
TX0003060,2026-02-16,2026-02,SUP064,CAT03,396112.44,1,1
TX0003061,2026-02-11,2026-02,SUP064,CAT03,218107.31,1,1
TX0003062,2026-02-24,2026-02,SUP047,CAT03,107072.47,1,1
TX0003063,2026-02-08,2026-02,SUP047,CAT03,374930.76,1,1
TX0003064,2026-02-11,2026-02,SUP053,CAT03,172393.31,1,1
TX0003065,2026-02-21,2026-02,SUP051,CAT03,75935.97,1,1
TX0003066,2026-02-21,2026-02,SUP047,CAT03,243009.73,1,1
TX0003067,2026-02-26,2026-02,SUP051,CAT03,114766.42,1,1
TX0003068,2026-02-08,2026-02,SUP064,CAT03,60483.05,1,1
TX0003069,2026-02-10,2026-02,SUP053,CAT03,57676.45,1,1
TX0003070,2026-02-01,2026-02,SUP014,CAT03,108109.74,0,1
TX0003071,2026-02-24,2026-02,SUP064,CAT03,185189.53,1,1
TX0003072,2026-02-15,2026-02,SUP014,CAT03,48143.6,1,1
TX0003073,2026-02-25,2026-02,SUP008,CAT03,66387.28,1,1
TX0003074,2026-02-02,2026-02,SUP073,CAT03,385614.11,1,1
TX0003075,2026-02-03,2026-02,SUP014,CAT03,457700.48,1,1
TX0003076,2026-02-05,2026-02,SUP008,CAT03,213578.11,1,1
TX0003077,2026-02-22,2026-02,SUP047,CAT03,238009.96,1,1
TX0003078,2026-02-27,2026-02,SUP060,CAT03,378623.66,0,0
TX0003079,2026-02-21,2026-02,SUP008,CAT03,114640.37,1,1
TX0003080,2026-02-14,2026-02,SUP040,CAT03,23036.48,0,0
TX0003081,2026-02-14,2026-02,SUP008,CAT03,423534.63,0,1
TX0003082,2026-02-11,2026-02,SUP039,CAT03,448551.82,1,1
TX0003083,2026-02-20,2026-02,SUP036,CAT03,723453.82,0,0
TX0003084,2026-02-19,2026-02,SUP008,CAT03,540251.19,1,1
TX0003085,2026-02-03,2026-02,SUP064,CAT03,154051.76,0,1
TX0003086,2026-02-09,2026-02,SUP053,CAT03,129734.71,1,1
TX0003087,2026-02-04,2026-02,SUP064,CAT03,220943.04,1,1
TX0003088,2026-02-04,2026-02,SUP064,CAT03,34697.45,1,0
TX0003089,2026-02-25,2026-02,SUP064,CAT03,71821.24,1,1
TX0003090,2026-02-05,2026-02,SUP058,CAT03,115905.82,1,1
TX0003091,2026-02-14,2026-02,SUP071,CAT04,199734.02,1,1
TX0003092,2026-02-02,2026-02,SUP018,CAT04,377467.43,1,1
TX0003093,2026-02-24,2026-02,SUP071,CAT04,381451.9,0,0
TX0003094,2026-02-16,2026-02,SUP037,CAT04,213747.1,1,1
TX0003095,2026-02-22,2026-02,SUP024,CAT04,116853.65,1,1
TX0003096,2026-02-09,2026-02,SUP018,CAT04,233054.42,1,1
TX0003097,2026-02-06,2026-02,SUP018,CAT04,236552.74,1,1
TX0003098,2026-02-06,2026-02,SUP018,CAT04,265077.13,1,1
TX0003099,2026-02-04,2026-02,SUP012,CAT04,56409.51,1,1
TX0003100,2026-02-09,2026-02,SUP037,CAT04,459476.03,1,1
TX0003101,2026-02-24,2026-02,SUP024,CAT04,378409.85,1,1
TX0003102,2026-02-07,2026-02,SUP037,CAT04,138524.97,1,1
TX0003103,2026-02-19,2026-02,SUP018,CAT04,353563.13,1,1
TX0003104,2026-02-22,2026-02,SUP018,CAT04,131151.81,1,1
TX0003105,2026-02-10,2026-02,SUP018,CAT04,411254.9,1,0
TX0003106,2026-02-05,2026-02,SUP018,CAT04,156499.36,1,1
TX0003107,2026-02-10,2026-02,SUP024,CAT04,67914.33,1,1
TX0003108,2026-02-11,2026-02,SUP018,CAT04,531270.66,1,1
TX0003109,2026-02-01,2026-02,SUP037,CAT04,257718.97,1,1
TX0003110,2026-02-19,2026-02,SUP071,CAT04,124534.29,1,1
TX0003111,2026-02-17,2026-02,SUP018,CAT04,434459.57,1,1
TX0003112,2026-02-17,2026-02,SUP018,CAT04,234874.21,1,1
TX0003113,2026-02-10,2026-02,SUP056,CAT05,345796.95,1,1
TX0003114,2026-02-21,2026-02,SUP077,CAT05,1592883.79,0,0
TX0003115,2026-02-23,2026-02,SUP078,CAT05,306377.92,1,1
TX0003116,2026-02-12,2026-02,SUP078,CAT05,458890.08,1,1
TX0003117,2026-02-14,2026-02,SUP048,CAT05,209033.86,1,1
TX0003118,2026-02-24,2026-02,SUP028,CAT05,558102.1,1,1
TX0003119,2026-02-25,2026-02,SUP056,CAT05,349327.24,0,1
TX0003120,2026-02-05,2026-02,SUP077,CAT05,384452.46,1,1
TX0003121,2026-02-09,2026-02,SUP048,CAT05,497866.15,1,1
TX0003122,2026-02-08,2026-02,SUP078,CAT05,312257.66,1,1
TX0003123,2026-02-26,2026-02,SUP078,CAT05,544739.33,1,1
TX0003124,2026-02-09,2026-02,SUP070,CAT05,254195.81,1,1
